score,theme,source_db,query_id,accession,uid,title,summary,taxon,data_type,n_samples,tissues,has_human,has_exercise,has_obesity,has_inflammation,has_nampt_axis,has_omics,pubmed_ids,ftp_link,url,year_or_date
7,exercise,GEO/GDS,exercise_blood_pbmc_human_geo,GSE296241,200296241,Sustained MYB activity drives emergent enhancer activation and precise enhancer-promoter interactions [ChIP-seq],"Transcription factors (TFs) are key effectors of enhancer activity. MYB is a critical hematopoietic TF that is frequently dysregulated in cancer. Despite its well-established role, the exact mechanisms by which MYB influences enhancer function—and the specific stages of enhancer activation at which it operates—remain poorly understood. Using high resolution Micro-Capture-C, we show that upon MYB degradation, highly defined enhancer-promoter interactions at specific MYB binding sites are lost. Loss of these interactions, together with other hallmarks of enhancer activity—reduced H3 lysine-27 acetylation and enhancer RNA transcription—correlates with significant downregulation of target gene expression in leukemia, indicating that MYB mediates transcription activation via maintenance of enhancer function. When anchored to DNA within a gene desert region that is devoid of histone marks and active transcription, the MYB transactivation domain is sufficient and necessary for the nucleation of an enhancer-like region. This results in the activation of transcription from distal cryptic elements and the establishment of long-range chromatin interactions up to 400 kb away from the anchor point. Together, these results indicate that MYB activity alone is sufficient to induce long-range interactions and transcription, achieving this through highly precise enhancer-promoter crosstalk.",Homo sapiens; Mus musculus,Genome binding/occupancy profiling by high throughput sequencing,16,unclear,1,0,0,0,0,1,,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE296nnn/GSE296241/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE296241,
7,exercise,GEO/GDS,exercise_blood_pbmc_human_geo,GSE277415,200277415,Isoform-resolved transcriptome in patients with inflammatory bowel disease,"Inflammatory bowel disease (IBD) is a group of chronic diseases that cause inflammation in the intestines, including ulcerative colitis (UC) and Crohn's disease (CD). Numerous omics studies have been published to understand IBD pathogenesis and identify potential targets for therapeutics. Despite the high amount RNA-seq data from short reads sequencing platforms produced to help preclinical and clinical research in IBD, such studies fail to capture the full-length mRNAs and various isoforms from alternative splicing events. Thus, the transcriptome associated with IBD has been understudied. The IsoSeq system of PacBio Sequel platforms enables sequence large number of long transcripts, and the corresponding IsoSeq pipeline and additional bioinformatics tools can identify the full-length transcripts and various isoforms. Here, we generate isoform-resolved transcriptome in IBD patients by performing long-read RNA sequencing on samples from four IBD patients and two healthy controls and integrate the full-length transcripts data with short-read RNA sequencing data from 99 IBD patients and controls. We identify numerous unannotated isoforms transcribed from both known and unannotated genes. Our bioinformatics pipeline further identified sQTL by integrating variants predicted from RNAseq with the isoforms from IsoSeq. We also identified isoform switch associated with IBD, and genes correlated with isoforms. Further pathway analysis and gene annotation search were conducted to understand the IBD disease. Together, our findings show that the transcriptome associated with IBD is far more complex than currently known, and our results will act as a valuable resource to empower future studies for IBD.",Homo sapiens,Expression profiling by high throughput sequencing,6,unclear,1,0,0,1,0,1,,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE277nnn/GSE277415/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE277415,
7,obesity,GEO/GDS,obesity_adipose_inflammation_geo,GSE325222,200325222,The hepatoprotective benefits of semaglutide in MASH require the intrahepatic endothelial GLP-1 receptor,"GLP-1 receptor agonists such as semaglutide improve metabolic dysfunction-associated liver disease (MASLD), yet the hepatic cell types mediating these effects remain unclear. GLP-1R expression in the liver is restricted to non-parenchymal cells, but its detection by conventional single-cell RNA sequencing is limited due to low transcript abundance. We performed GEM-X Flex-seq (10x Genomics) single-cell RNA sequencing on liver single-cell suspensions from wild-type C57BL/6J mice fed a standard chow diet, a choline-deficient high-fat diet (CDHFD), or CDHFD with semaglutide treatment. This dataset enables cell type-resolved mapping of Glp1r expression across the hepatic niche and characterization of transcriptomic changes associated with semaglutide treatment, revealing pericentral liver sinusoidal endothelial cells (LSECs) as direct targets mediating weight loss-independent improvements in hepatic inflammation, fibrosis, and immune remodeling.",Mus musculus,Expression profiling by high throughput sequencing,4,unclear,0,0,1,1,0,1,41985454,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE325nnn/GSE325222/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE325222,
7,obesity,GEO/GDS,obesity_adipose_inflammation_geo,GSE242243,200242243,CarS2 mediated cysteine catabolism drives brown fat development and thermogenesis through persulfidating EBF2 [BAC and L1 differ],"Targeting transcriptional regulatory complex is a promising strategy to activate thermogenic fat and treat obesity. In this study, we focus on identifying critical and special metabolic pathways enriched during brown adipocyte differentiation. By analyzing metabolomics and RNA sequencing results from precursor and mature brown and white adipocytes, we revealed cysteine catabolism pathway is a unique metabolic process that is exclusively increased in the brown adipocyte differentiation. Then, we demonstrated cysteine persulfidation synthase CarS2 is directly induced by EBF2 and mediates cysteine catabolism to produce cysteine persulfide and triggers brown fat protein persulfidation in vitro and in vivo. Loss of CarS2 in thermogenic fat blocks brown and beige fat formation and reduced thermogenesis and energy expenditure in mice. More importantly, CarS2 generates cysteine persulfide and its derivative H2S cell autonomously induces brown adipogenesis and enhances uncoupled respiration by persulfidating EBF2. Mechanistically, the persulfidated EBF2 facilitates its interaction with PPARγ and enhanced the recruitment of the EBF2-PPARγ complex on browning gene promoter, thus driving brown fat development and boosting thermogenic function. Furthermore, the treatment of CarS2 coenzyme PLP or H2S donor elevates brown adipocyte function and ameliorates obesity progression in mice under HFD feeding, indicating a novel metabolite-based strategy for the obesity treatment.",Mus musculus,Expression profiling by high throughput sequencing,8,unclear,0,0,1,0,0,1,,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE242nnn/GSE242243/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE242243,
7,literature,PubMed,nampt_nad_exercise_pubmed,PMID:40835003,40835003,Exercise improves hypobaric hypoxia-induced skeletal muscle dysfunction via Sirt1-Mediated myotube and mitochondrial remodeling.,Journal of advanced research,,literature,,skeletal_muscle,0,1,0,0,1,0,40835003,,https://pubmed.ncbi.nlm.nih.gov/40835003/,2026 May
7,literature,PubMed,nampt_nad_exercise_pubmed,PMID:39596482,39596482,Resistance Exercise Improves Glycolipid Metabolism and Mitochondrial Biogenesis in Skeletal Muscle of T2DM Mice via miR-30d-5p/SIRT1/PGC-1α Axis.,International journal of molecular sciences,,literature,,skeletal_muscle,0,1,0,0,1,0,39596482,,https://pubmed.ncbi.nlm.nih.gov/39596482/,2024 Nov 19
7,literature,PubMed,nampt_nad_exercise_pubmed,PMID:35203360,35203360,Maintenance of NAD+ Homeostasis in Skeletal Muscle during Aging and Exercise.,Cells,,literature,,skeletal_muscle,0,1,0,0,1,0,35203360,,https://pubmed.ncbi.nlm.nih.gov/35203360/,2022 Feb 17
7,repair,GEO/GDS,exercise_muscle_damage_geo,GSE329313,200329313,Hyperosmotic stress induces a large-scale rewiring of 3D chromatin interactions,"Cells rapidly adapt to hyperosmotic stress through coordinated molecular responses. To determine how three-dimensional (3D) chromatin structure and chromatin accessibility contribute to this process, we profiled chromatin interactions, architectural protein occupancy, open chromatin regions, and transcriptional dynamics in human cells exposed to sorbitol-induced hyperosmotic stress. We performed time-resolved Hi-C to measure stress-induced remodeling of chromatin loops and domains, CUT&Tag to quantify CTCF, RAD21, YAP1, and H3K27ac occupancy at loop anchors, ATAC-seq to map changes in chromatin accessibility before and after sorbitol treatment, and RNA-seq to capture stress-responsive transcriptional programs. These data reveal global loss of pre-existing chromatin contacts and concurrent formation of de novo, transient loops enriched for retained CTCF and cohesin, alongside widespread changes in chromatin accessibility and transcriptional responses that are temporally layered and largely decoupled from loop remodeling. This dataset provides a resource for investigating how nuclear architecture, chromatin accessibility, and transcriptional regulation respond to hyperosmotic stress.",Homo sapiens,Genome binding/occupancy profiling by high throughput sequencing,8,unclear,1,0,0,0,0,1,,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE329nnn/GSE329313/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE329313,
7,repair,GEO/GDS,exercise_muscle_damage_geo,GSE324038,200324038,HIF-1α and HIF-2α regulate overlapping and distinct transcriptional programs in primary human T cells [RNA-Seq],"Hypoxia-inducible factor 2α (HIF-2α) is a central oncogenic driver in clear cell renal cell carcinoma (ccRCC). Here, we investigated the cell-intrinsic effects of HIF-2α perturbation in primary human T cells. CRISPR/Cas9-mediated deletion of HIF-2α downregulated transcriptional programs associated with T cell effector function.",Homo sapiens,Expression profiling by high throughput sequencing,16,unclear,1,0,0,0,0,1,,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE324nnn/GSE324038/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE324038,
7,repair,GEO/GDS,exercise_muscle_damage_geo,GSE311787,200311787,PAF1C-driven restoration of RNAPII elongation after DNA damage occurs independently of transcription-associated histone mark deposition,"DNA lesions block the progression of RNA polymerase II (RNAPII) during transcription, impeding gene expression and threatening genome integrity. When RNAPII stalls on transcription-blocking lesions, the transcription-coupled DNA repair pathway is activated to remove the DNA damage. Following DNA repair, efficient transcription restart depends on the PAF1 elongation complex (PAF1C). PAF1C contributes to deposition of transcription-associated histone marks, including H2B-K120Ub, H3K4me3 and H3K79me. These marks are enriched at actively transcribed genes and have been associated with regulation of post-repair transcription restart. Here, we show that the H2B-K120 E3 ubiquitin ligase RNF20/RNF40, the H3K4-methyltransferase SET1/COMPASS complex, and the H3K79-methyltransferase DOT1L are dispensable for transcription restart. Moreover, levels of H2B-K120Ub and H3K4me3 do not correlate with transcription restoration following DNA damage. Additionally, we observe that, unlike PAF1, the dissociable PAF1C subunit RTF1, while stimulating H2B-K120Ub and H3K4me3, does not play a role in transcription restart. Together, these data suggest that transcription restoration after DNA damage is stimulated by the PAF1C elongation complex, independently of transcription-associated histone mark deposition.",Homo sapiens,Genome binding/occupancy profiling by high throughput sequencing,9,unclear,1,0,0,0,0,1,41951876,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE311nnn/GSE311787/,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE311787,
